post_id,post_date,platform,content_type,campaign,category,posting_hour,followers,impressions,reach,likes,comments,shares,saves,total_engagement,engagement_rate,reach_rate
POST00596,2025-03-16 09:00:00,Youtube,Image,Event Promotion,Community,23,116320,79888,67036,1414.0,74,443,1408,3339.0,4.980905781967898,57.630674002751036
POST00597,2025-03-16 12:00:00,Facebook,Image,Community Campaign,Event,13,314545,285823,182805,8175.0,309,1894,693,11071.0,6.05618008260168,58.11728051630133
POST00598,2025-03-16 15:00:00,Instagram,Carousel,Community Campaign,Promotional,12,424781,458609,290953,11894.0,514,4121,6096,22625.0,7.776170034335443,68.49482439186309
POST00599,2025-03-16 18:00:00,Instagram,Carousel,Seasonal Campaign,Entertainment,7,110236,110424,82581,1759.0,22,746,494,3021.0,3.658226468558143,74.9129141115425
POST00600,2025-03-16 21:00:00,Instagram,Carousel,Seasonal Campaign,Event,14,257879,408477,305583,9945.0,478,3187,1018,14628.0,4.786915502498503,118.49859817976649
POST00601,2025-03-17 00:00:00,Instagram,Reel,Special Campaign,Entertainment,11,84702,96537,60459,2603.0,42,1040,973,4658.0,7.70439471377297,71.37847984699299
POST00602,2025-03-17 03:00:00,Instagram,Reel,Festival Campaign,Education,2,463142,785279,593369,28780.0,1676,2978,5156,38590.0,6.503541641036185,128.11815814588184
POST00603,2025-03-17 06:00:00,Instagram,Reel,Special Campaign,Event,20,231945,251328,168655,15929.0,795,900,3137,20761.0,12.309744745189885,72.71335877039814
POST00604,2025-03-17 09:00:00,Instagram,Carousel,Seasonal Campaign,Promotional,22,162184,248246,192082,9123.0,316,1345,2561,13345.0,6.947553648962422,118.43461747151383
POST00605,2025-03-17 12:00:00,Instagram,Reel,Festival Campaign,Event,4,99297,174285,113610,8974.0,504,888,1854,12220.0,10.75609541413608,114.41433275929786
POST00606,2025-03-17 15:00:00,Youtube,Image,Community Campaign,Entertainment,5,390471,501822,380030,7218.0,133,5069,6906,19326.0,5.085387995684551,97.32604982188178
POST00607,2025-03-17 18:00:00,Instagram,Video,Community Campaign,Brand,1,422101,345546,282970,23374.0,1392,3169,6619,34554.0,12.211188465208327,67.03845762033257
POST00608,2025-03-17 21:00:00,Instagram,Video,Product Launch,Brand,7,414592,423941,378602,15637.0,716,4002,7991,28346.0,7.48701802948743,91.31917644334672
POST00609,2025-03-18 00:00:00,Youtube,Image,Product Launch,Community,4,157011,101729,88389,3066.0,45,757,1227,5095.0,5.764291936779464,56.29478189426218
POST00610,2025-03-18 03:00:00,Facebook,Image,Educational Series,Entertainment,21,193021,107967,78409,1602.0,59,943,990,3594.0,4.583657488298537,40.622004859574865
POST00611,2025-03-18 06:00:00,Instagram,Reel,Community Campaign,Education,16,153918,144790,104382,6049.0,275,701,1816,8841.0,8.46985112375697,67.81662963396094
POST00612,2025-03-18 09:00:00,Facebook,Carousel,Brand Awareness,Event,1,92353,92691,65179,4869.0,197,591,1247,6904.0,10.592368707712607,70.575942308317
POST00613,2025-03-18 12:00:00,Facebook,Video,Product Launch,Brand,10,27430,32392,18130,929.0,28,120,123,1200.0,6.618863761720904,66.09551585854904
POST00614,2025-03-18 15:00:00,Instagram,Reel,Festival Campaign,Education,3,177400,371802,226086,21901.0,490,3570,840,26801.0,11.854338614509523,127.44419391206314
POST00615,2025-03-18 18:00:00,Linkedin,Image,Event Promotion,Entertainment,10,162223,107192,61176,3966.0,86,666,795,5513.0,9.011703936184125,37.711052070298294
POST00616,2025-03-18 21:00:00,Linkedin,Video,Seasonal Campaign,Education,8,473013,468798,372096,10590.0,596,6450,1930,19566.0,5.258320433436533,78.66506840192554
POST00617,2025-03-19 00:00:00,Instagram,Video,Seasonal Campaign,Entertainment,5,178691,383734,266553,12255.0,266,2497,2399,17417.0,6.534160185779188,149.16979590466224
POST00618,2025-03-19 03:00:00,Instagram,Reel,Educational Series,Community,23,316628,509669,291693,28297.0,1644,1540,4627,36108.0,12.37876808836688,92.12482787371931
POST00619,2025-03-19 06:00:00,Facebook,Image,Product Launch,Event,1,144506,125661,99485,1950.0,39,1222,629,3840.0,3.859878373624164,68.84489225360885
POST00620,2025-03-19 09:00:00,Facebook,Reel,Event Promotion,Education,14,178736,312827,242613,20799.0,607,4282,879,26567.0,10.95036127495229,135.73818368991138
POST00621,2025-03-19 12:00:00,Instagram,Reel,Event Promotion,Event,4,157852,367928,295073,28533.0,302,1937,4485,35257.0,11.948568659280925,186.93016243063124
POST00622,2025-03-19 15:00:00,Instagram,Text,Product Launch,Education,11,219939,182907,138998,6904.0,380,582,1842,9708.0,6.984273155009424,63.198432292590226
POST00623,2025-03-19 18:00:00,Instagram,Video,Brand Awareness,Entertainment,12,48604,79434,48179,3736.0,56,351,469,4612.0,9.572635380559994,99.12558637149206
POST00624,2025-03-19 21:00:00,Youtube,Video,Brand Awareness,Entertainment,16,127385,164920,94249,7984.0,222,890,1254,10350.0,10.981548875850141,73.98751815362876
POST00625,2025-03-20 00:00:00,Facebook,Reel,Educational Series,Education,3,37762,53933,45087,3513.0,183,748,813,5257.0,11.659680173886043,119.39780731952756
POST00626,2025-03-20 03:00:00,Instagram,Video,Special Campaign,Community,9,401416,831443,520095,28325.0,1404,2419,2807,34955.0,6.720887530162758,129.56508958287662
POST00627,2025-03-20 06:00:00,Youtube,Image,Brand Awareness,Entertainment,0,174837,140142,103688,2217.0,115,1036,894,4262.0,4.110408147519482,59.30552457431779
POST00628,2025-03-20 09:00:00,Facebook,Reel,Educational Series,Promotional,10,214798,331451,238587,20867.0,1162,2042,4888,28959.0,12.137710772171157,111.07505656477248
POST00629,2025-03-20 12:00:00,Instagram,Image,Special Campaign,Promotional,15,188115,234623,204677,13689.0,760,836,3631,18916.0,9.2418786673637,108.80418892698616
POST00630,2025-03-20 15:00:00,Instagram,Reel,Special Campaign,Event,10,238530,290312,215804,14222.0,690,1795,1911,18618.0,8.627272895775796,90.47247725652959
POST00631,2025-03-20 18:00:00,Facebook,Video,Festival Campaign,Promotional,8,472267,661685,498252,31061.0,1215,5340,5859,43475.0,8.725504363253936,105.50218414583277
POST00632,2025-03-20 21:00:00,Linkedin,Image,Special Campaign,Promotional,1,371374,247905,164070,6526.0,248,2064,924,9762.0,5.94989943316877,44.17918324923124
POST00633,2025-03-21 00:00:00,Youtube,Reel,Product Launch,Community,6,161628,143391,126978,11788.0,125,1678,1088,14679.0,11.560270283041156,78.56188284208181
POST00634,2025-03-21 03:00:00,Youtube,Reel,Special Campaign,Community,18,361235,771448,589641,16011.0,738,7582,12680,37011.0,6.276870163370593,163.22919982836657
POST00635,2025-03-21 06:00:00,Instagram,Reel,Event Promotion,Brand,17,134919,194824,107492,8031.0,171,477,1363,10042.0,9.342090574182265,79.6715066076683
POST00636,2025-03-21 09:00:00,Instagram,Reel,Educational Series,Brand,19,150731,224501,167169,16178.0,832,660,2856,20526.0,12.278592322739264,110.90552043043567
POST00637,2025-03-21 12:00:00,Youtube,Image,Seasonal Campaign,Community,6,30004,38851,26315,620.0,23,87,171,901.0,3.4239027170815124,87.70497267031062
POST00638,2025-03-21 15:00:00,Instagram,Video,Brand Awareness,Brand,22,210028,441827,247970,23076.0,1369,964,1743,27152.0,10.949711658668388,118.06521035290534
POST00639,2025-03-21 18:00:00,Instagram,Reel,Seasonal Campaign,Community,8,385870,826419,579354,58792.0,1206,7149,13730,80877.0,13.959858739216438,150.14227589602714
POST00640,2025-03-21 21:00:00,Instagram,Reel,Educational Series,Brand,11,171882,274853,225585,22225.0,1026,2312,4852,30415.0,13.482722698760998,131.24410933081998
POST00641,2025-03-22 00:00:00,Instagram,Image,Community Campaign,Entertainment,2,475216,536686,389809,16753.0,626,724,7947,26050.0,6.682760018367969,82.02775159085553
POST00642,2025-03-22 03:00:00,Instagram,Video,Educational Series,Community,22,227796,256151,198212,10222.0,578,1561,2031,14392.0,7.260912558270942,87.01294140371209
POST00643,2025-03-22 06:00:00,Instagram,Reel,Brand Awareness,Event,21,20247,30410,23534,1907.0,44,111,361,2423.0,10.295742330245602,116.2345038771176
POST00644,2025-03-22 09:00:00,Instagram,Reel,Community Campaign,Event,15,433978,979518,768781,39098.0,507,14836,10633,65074.0,8.464569233630904,177.14745908778787
POST00645,2025-03-22 12:00:00,Instagram,Image,Community Campaign,Community,6,394046,522148,358015,7765.0,288,2571,8605,19229.0,5.371004008211947,90.856143698959
POST00646,2025-03-22 15:00:00,Linkedin,Reel,Special Campaign,Promotional,22,65995,35132,23872,2299.0,82,233,197,2811.0,11.775301608579088,36.172437305856505
POST00647,2025-03-22 18:00:00,Youtube,Reel,Brand Awareness,Event,4,341567,301127,166103,12543.0,320,2240,3959,19062.0,11.476011872151618,48.62969783380713
POST00648,2025-03-22 21:00:00,Facebook,Carousel,Community Campaign,Promotional,22,230419,310029,187250,6375.0,378,1305,3473,11531.0,6.15807743658211,81.2649998481028
POST00649,2025-03-23 00:00:00,Facebook,Carousel,Product Launch,Event,6,220349,280843,247923,5493.0,74,2942,3000,11509.0,4.642167124470097,112.51378495023803
POST00650,2025-03-23 03:00:00,Youtube,Image,Event Promotion,Education,18,81969,80026,67609,3858.0,148,837,599,5442.0,8.049224215710925,82.48118191023435
POST00651,2025-03-23 06:00:00,Instagram,Carousel,Seasonal Campaign,Education,16,311196,437974,283057,21151.0,486,2522,5565,29724.0,10.501065156487915,90.95778866052264
POST00652,2025-03-23 09:00:00,Youtube,Carousel,Product Launch,Community,15,331358,302212,208652,9713.0,98,1528,4403,15742.0,7.5446197496309635,62.96875282926623
POST00653,2025-03-23 12:00:00,Youtube,Reel,Product Launch,Event,20,269983,499130,438721,14175.0,841,5010,4766,24792.0,5.650971802124813,162.49949070867424
POST00654,2025-03-23 15:00:00,Facebook,Image,Brand Awareness,Entertainment,23,185391,165681,105647,5601.0,190,936,716,7443.0,7.045159824699235,56.98604570879924
POST00655,2025-03-23 18:00:00,Youtube,Reel,Special Campaign,Promotional,20,485058,828770,610295,30002.0,1585,10329,8440,50356.0,8.251091685168648,125.81897422576269
POST00656,2025-03-23 21:00:00,Instagram,Reel,Brand Awareness,Event,18,219613,299740,167173,6223.0,323,1549,2224,10319.0,6.172647496904404,76.12163214381663
POST00657,2025-03-24 00:00:00,Instagram,Carousel,Seasonal Campaign,Community,17,88858,104172,79890,4246.0,214,223,1514,6197.0,7.756915759168857,89.90749285376668
POST00658,2025-03-24 03:00:00,Instagram,Video,Event Promotion,Promotional,18,494760,504191,441432,25908.0,853,5402,10775,42938.0,9.726979466826148,89.2214406985205
POST00659,2025-03-24 06:00:00,Facebook,Text,Educational Series,Brand,3,60765,59393,51057,1953.0,107,567,749,3376.0,6.612217717453042,84.02369785238213
POST00660,2025-03-24 09:00:00,Youtube,Carousel,Product Launch,Community,0,438086,731942,531162,38725.0,1098,7308,10144,57275.0,10.782962636634398,121.24605671032629
POST00661,2025-03-24 12:00:00,Instagram,Reel,Community Campaign,Event,3,163538,336183,261340,16672.0,507,4028,2799,24006.0,9.185735057779139,159.80383764018148
POST00662,2025-03-24 15:00:00,Linkedin,Reel,Event Promotion,Entertainment,3,327428,488842,366352,35258.0,803,2045,5931,44037.0,12.020406603485172,111.88780434171788
POST00663,2025-03-24 18:00:00,Facebook,Video,Product Launch,Brand,8,332178,418064,239735,20284.0,657,3375,1327,25643.0,10.696393934969862,72.17064345019838
POST00664,2025-03-24 21:00:00,Instagram,Image,Educational Series,Community,7,315305,250170,151491,8053.0,477,417,3170,12117.0,7.998494960096639,48.04586035743169
POST00665,2025-03-25 00:00:00,Instagram,Carousel,Special Campaign,Event,1,481491,764542,678405,16676.0,644,5998,7174,30492.0,4.494660269308157,140.89671458033484
POST00666,2025-03-25 03:00:00,Instagram,Video,Community Campaign,Education,22,211883,251801,161049,13894.0,716,1318,766,16694.0,10.365789293941594,76.00845749777
POST00667,2025-03-25 06:00:00,Instagram,Carousel,Product Launch,Event,5,253543,300450,205675,16053.0,371,2973,5099,24496.0,11.910052266925977,81.12036222652567
POST00668,2025-03-25 09:00:00,Instagram,Video,Festival Campaign,Education,22,73565,82029,59727,3046.0,176,292,1364,4878.0,8.167160580641921,81.18942431862979
POST00669,2025-03-25 12:00:00,Instagram,Reel,Seasonal Campaign,Education,10,343458,494871,441769,29616.0,315,7038,3244,40213.0,9.102721105374076,128.62387831991103
POST00670,2025-03-25 15:00:00,Instagram,Carousel,Event Promotion,Community,3,401522,596637,472236,18277.0,1032,1304,5190,25803.0,5.464005285492847,117.61148828706771
POST00671,2025-03-25 18:00:00,Instagram,Video,Seasonal Campaign,Event,13,204698,179986,138653,3474.0,190,1850,3273,8787.0,6.337403446012709,67.73539555833472
POST00672,2025-03-25 21:00:00,Linkedin,Reel,Brand Awareness,Event,20,491946,309638,227131,14399.0,192,1718,4660,20969.0,9.23211714825365,46.16990482695255
POST00673,2025-03-26 00:00:00,Instagram,Carousel,Product Launch,Education,21,220839,329392,261944,7635.0,307,4039,6009,17990.0,6.867880157590936,118.61310728630359
POST00674,2025-03-26 03:00:00,Youtube,Reel,Community Campaign,Promotional,8,334073,611287,478274,19274.0,949,6673,7353,34249.0,7.160957944609157,143.16451793470287
POST00675,2025-03-26 06:00:00,Youtube,Text,Community Campaign,Brand,1,244876,212420,183954,6738.0,203,829,1535,9305.0,5.058329799841264,75.12128587530015
POST00676,2025-03-26 09:00:00,Linkedin,Reel,Event Promotion,Entertainment,0,480153,340383,251761,23572.0,343,1656,2012,27583.0,10.956025754584706,52.433495156752116
POST00677,2025-03-26 12:00:00,Instagram,Image,Event Promotion,Event,3,28086,28232,19692,1252.0,64,182,286,1784.0,9.059516554946171,70.11322367015595
POST00678,2025-03-26 15:00:00,Instagram,Reel,Seasonal Campaign,Brand,11,475798,933874,777456,78737.0,2623,5604,18136,105100.0,13.518449918709226,163.40043463822883
POST00679,2025-03-26 18:00:00,Linkedin,Carousel,Community Campaign,Brand,4,381353,379833,315232,16205.0,375,1465,5325,23370.0,7.413587453050452,82.66147113042247
POST00680,2025-03-26 21:00:00,Linkedin,Reel,Community Campaign,Promotional,8,479281,303988,185263,12793.0,173,2509,695,16170.0,8.728132438749238,38.65435934243168
POST00681,2025-03-27 00:00:00,Facebook,Reel,Community Campaign,Brand,21,453995,780373,493880,44510.0,1869,7329,7571,61279.0,12.407669879322912,108.78533904558421
POST00682,2025-03-27 03:00:00,Instagram,Image,Product Launch,Event,3,174534,136351,120741,6735.0,81,553,1978,9347.0,7.74136374553797,69.17907112654268
POST00683,2025-03-27 06:00:00,Instagram,Text,Community Campaign,Community,15,198841,128918,90943,2112.0,104,611,1436,4263.0,4.687551543274358,45.73654326823945
POST00684,2025-03-27 09:00:00,Facebook,Reel,Brand Awareness,Community,1,138409,155437,113761,6490.0,315,1571,2070,10446.0,9.18240873410044,82.19190948565483
POST00685,2025-03-27 12:00:00,Linkedin,Reel,Community Campaign,Brand,15,206950,178045,117252,11546.0,301,2171,1108,15126.0,12.900419609047182,56.65716356607876
POST00686,2025-03-27 15:00:00,Youtube,Video,Brand Awareness,Event,15,168028,329143,236448,8162.0,274,3531,1457,13424.0,5.677358235214508,140.71940390887232
POST00687,2025-03-27 18:00:00,Youtube,Image,Product Launch,Event,20,364707,208147,168635,4941.0,214,1133,3288,9576.0,5.678536484122513,46.23848733366785
POST00688,2025-03-27 21:00:00,Instagram,Text,Event Promotion,Education,23,395356,286947,206263,6812.0,394,2007,1509,10722.0,5.198217809301717,52.1714606582422
POST00689,2025-03-28 00:00:00,Facebook,Reel,Special Campaign,Promotional,23,499207,515573,340368,33802.0,1217,3425,1875,40319.0,11.845708174681521,68.18173623366658
POST00690,2025-03-28 03:00:00,Instagram,Carousel,Brand Awareness,Entertainment,21,273831,342770,200040,5635.0,337,775,2181,8928.0,4.463107378524295,73.0523571107727
POST00691,2025-03-28 06:00:00,Instagram,Reel,Product Launch,Education,10,125317,100954,88323,6932.0,182,738,1883,9735.0,11.022044088176353,70.47966357317841
POST00692,2025-03-28 09:00:00,Youtube,Reel,Special Campaign,Entertainment,0,258860,215572,184331,6692.0,243,2986,885,10806.0,5.862280354362532,71.20876149269876
POST00693,2025-03-28 12:00:00,Youtube,Carousel,Special Campaign,Event,14,457771,400673,331347,17907.0,282,5018,2419,25626.0,7.733886228032848,72.38269789916792
POST00694,2025-03-28 15:00:00,Instagram,Image,Community Campaign,Community,23,65602,74676,59212,2781.0,105,787,796,4469.0,7.547456596635817,90.2594433096552
POST00695,2025-03-28 18:00:00,Instagram,Video,Product Launch,Education,3,156677,286028,208922,5655.0,208,2584,1948,10395.0,4.975541111036655,133.34567294497597
POST00696,2025-03-28 21:00:00,Facebook,Reel,Special Campaign,Brand,17,358357,497471,429859,43166.0,2263,4592,8114,58135.0,13.524202122091197,119.95272870349957
POST00697,2025-03-29 00:00:00,Instagram,Image,Community Campaign,Brand,16,168010,193612,160135,9857.0,589,591,2858,13895.0,8.677053735910325,95.31277900124992
POST00698,2025-03-29 03:00:00,Youtube,Image,Seasonal Campaign,Entertainment,6,132355,117565,98237,3374.0,200,294,2115,5983.0,6.090373280943026,74.22235654112048
POST00699,2025-03-29 06:00:00,Instagram,Text,Product Launch,Event,17,472718,583156,383916,8015.0,174,2516,2873,13578.0,3.53671115556528,81.21459305547917
POST00700,2025-03-29 09:00:00,Youtube,Reel,Special Campaign,Community,12,334689,459352,320724,16985.0,457,4778,5540,27760.0,8.655417118768785,95.82746968080815
POST00701,2025-03-29 12:00:00,Youtube,Reel,Event Promotion,Entertainment,19,194606,222421,177354,16982.0,403,1432,3554,22371.0,12.61375553976792,91.13490848175287
POST00702,2025-03-29 15:00:00,Instagram,Image,Brand Awareness,Community,19,390864,476729,324114,8156.0,162,3141,1419,12878.0,3.9732933474024574,82.92244872896967
POST00703,2025-03-29 18:00:00,Instagram,Image,Seasonal Campaign,Promotional,9,35009,45073,32582,1201.0,21,276,124,1622.0,4.978208826959671,93.06749692936103
POST00704,2025-03-29 21:00:00,Instagram,Reel,Event Promotion,Community,0,312390,437850,339893,21942.0,780,6287,5201,34210.0,10.06493219925094,108.80405902877813
POST00705,2025-03-30 00:00:00,Instagram,Text,Festival Campaign,Brand,1,48185,22903,16105,265.0,14,57,256,592.0,3.675877056814654,33.42326450140085
POST00706,2025-03-30 03:00:00,Linkedin,Reel,Community Campaign,Education,16,407012,251491,208124,9762.0,385,2620,2422,15189.0,7.29805308373854,51.13461028176074
POST00707,2025-03-30 06:00:00,Instagram,Video,Special Campaign,Education,21,242127,469160,277131,18536.0,994,2454,1051,23035.0,8.311953552651994,114.45687593700826
POST00708,2025-03-30 09:00:00,Facebook,Reel,Brand Awareness,Education,2,368632,240038,192347,9861.0,571,1350,2277,14059.0,7.309186002381113,52.17859545563055
